CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,RFM_Score_Sum
14627.0,312,1,-21.85,1,2,1,121,1,4
14628.0,91,2,238.11,2,3,2,232,3,7
14629.0,4,2,564.91,5,3,4,534,3,12
14631.0,51,3,546.22,3,3,4,334,3,10
14632.0,263,1,79.94,1,2,1,121,1,4
14633.0,266,1,235.4,1,2,2,122,1,5
14636.0,36,2,527.2900000000001,3,3,3,333,3,9
14638.0,51,1,166.8,3,2,2,322,3,7
14639.0,52,7,2115.32,3,5,5,355,3,13
14640.0,16,8,1387.65,4,5,5,455,3,14
14641.0,22,1,70.86,4,2,1,421,3,7
14642.0,59,1,19.8,3,2,1,321,3,6
14643.0,170,2,211.72,2,3,2,232,1,7
14644.0,60,3,374.52000000000004,3,3,3,333,3,9
14645.0,157,2,419.42,2,3,3,233,1,8
14646.0,2,25,2642.3,5,5,5,555,0,15
14647.0,201,1,137.04,1,2,2,122,1,5
14649.0,5,4,862.26,5,4,4,544,3,13
14651.0,67,2,560.3,3,3,4,334,3,10
14652.0,77,1,94.28,2,2,1,221,3,5
14653.0,1,7,1385.85,5,5,5,555,3,15
14655.0,4,5,585.65,5,4,4,544,3,13
14656.0,169,2,240.95000000000002,2,3,2,232,1,7
14657.0,18,4,707.37,4,4,4,444,3,12
14658.0,5,2,110.60000000000001,5,3,1,531,3,9
14659.0,9,10,2288.98,5,5,5,555,0,15
14660.0,87,2,129.88,2,3,1,231,3,6
14661.0,27,1,41.05,4,2,1,421,3,7
14662.0,29,4,566.8,4,4,4,444,3,12
14664.0,20,2,566.59,4,3,4,434,3,11
14665.0,61,6,1090.15,3,5,4,354,3,12
14666.0,24,1,175.35,4,2,2,422,3,8
14667.0,11,27,4854.81,5,5,5,555,0,15
14669.0,242,3,1069.77,1,3,4,134,1,8
14670.0,280,2,384.90999999999997,1,3,3,133,1,7
14672.0,235,2,534.02,1,3,3,133,1,7
14673.0,3,5,1153.68,5,4,4,544,3,13
14675.0,16,1,428.01,4,2,3,423,3,9
14676.0,31,5,106.6,4,4,1,441,3,9
14679.0,372,1,-2.55,1,2,1,121,1,4
14680.0,72,20,1100.52,2,5,4,254,0,11
14681.0,212,1,15.0,1,2,1,121,1,4
14684.0,26,5,1080.76,4,4,4,444,3,12
14687.0,107,1,177.42000000000002,2,2,2,222,3,6
14688.0,8,24,2801.85,5,5,5,555,0,15
14689.0,209,1,104.85,1,2,1,121,1,4
14690.0,44,3,286.31,3,3,2,332,3,8
14691.0,31,4,897.04,4,4,4,444,3,12
14692.0,137,5,549.05,2,4,4,244,3,10
14693.0,265,1,45.4,1,2,1,121,1,4
14696.0,4,9,1640.76,5,5,5,555,3,15
14697.0,218,2,96.56,1,3,1,131,1,5
14698.0,2,5,1049.07,5,4,4,544,3,13
14699.0,214,1,109.13000000000001,1,2,1,121,1,4
14700.0,32,3,1344.33,4,3,5,435,3,12
14701.0,11,12,1560.3500000000001,5,5,5,555,0,15
14702.0,1,17,2257.39,5,5,5,555,0,15
14703.0,15,1,318.17,4,2,3,423,3,9
14704.0,20,7,1290.78,4,5,5,455,3,14
14708.0,3,2,348.39,5,3,3,533,3,11
14709.0,15,14,2067.32,4,5,5,455,0,14
14710.0,14,4,541.63,4,4,4,444,3,12
14711.0,10,12,1580.51,5,5,5,555,0,15
14712.0,75,2,118.53,2,3,1,231,3,6
14713.0,9,12,2066.05,5,5,5,555,0,15
14714.0,24,1,46.9,4,2,1,421,3,7
14715.0,25,4,589.93,4,4,4,444,3,12
14716.0,43,2,213.85,3,3,2,332,3,8
14719.0,2,5,1450.89,5,4,5,545,3,14
14720.0,6,3,383.16,5,3,3,533,3,11
14722.0,147,1,154.57,2,1,2,212,1,5
14723.0,10,6,992.34,5,5,4,554,3,14
14725.0,25,1,408.33,4,1,3,413,3,8
14727.0,274,1,116.03,1,1,1,111,1,3
14729.0,374,1,290.79,1,1,3,113,1,5
14730.0,1,8,1469.07,5,5,5,555,3,15
14731.0,47,3,346.13,3,3,3,333,3,9
14732.0,8,10,2012.84,5,5,5,555,0,15
14733.0,9,15,1441.47,5,5,5,555,0,15
14735.0,4,27,2315.4,5,5,5,555,0,15
14737.0,4,2,123.3,5,3,1,531,3,9
14738.0,43,7,952.1400000000001,3,5,4,354,3,12
14739.0,2,7,350.1,5,5,3,553,3,13
14740.0,191,4,1268.81,1,4,5,145,1,10
14741.0,12,6,934.34,5,5,4,554,3,14
14744.0,16,6,211.03,4,5,2,452,3,11
14745.0,113,5,975.1,2,4,4,244,3,10
14747.0,249,1,176.95000000000002,1,1,2,112,1,4
14748.0,29,6,1323.03,4,5,5,455,3,14
14752.0,44,1,30.0,3,1,1,311,3,5
14753.0,87,1,526.75,2,1,3,213,3,6
14754.0,45,2,608.3,3,3,4,334,3,10
14755.0,10,12,3167.66,5,5,5,555,0,15
14756.0,15,1,577.36,4,1,4,414,3,9
14757.0,75,1,314.38,2,1,3,213,3,6
14758.0,145,4,711.82,2,4,4,244,3,10
14759.0,5,3,1073.07,5,3,4,534,3,12
14760.0,297,1,89.2,1,1,1,111,1,3
14761.0,59,2,158.10000000000002,3,3,2,332,3,8
14762.0,264,1,277.12,1,1,2,112,1,4
14764.0,47,1,79.8,3,1,1,311,3,5
14765.0,29,3,159.76,4,3,2,432,3,9
14766.0,8,6,1960.22,5,5,5,555,3,15
14768.0,127,1,80.10000000000001,2,1,1,211,3,4
14769.0,3,10,7997.65,5,5,5,555,0,15
14770.0,232,2,622.37,1,3,4,134,1,8
14772.0,112,1,126.50999999999999,2,1,1,211,3,4
14775.0,58,3,778.62,3,3,4,334,3,10
14776.0,51,13,1206.66,3,5,5,355,3,13
14777.0,4,2,-17.45,5,3,1,531,3,9
14778.0,127,2,485.26,2,3,3,233,3,8
14779.0,281,3,187.55,1,3,2,132,1,6
14780.0,55,2,400.88,3,3,3,333,3,9
14782.0,320,1,110.10000000000001,1,1,1,111,1,3
14784.0,26,2,190.76000000000002,4,3,2,432,3,9
14785.0,15,1,39.480000000000004,4,1,1,411,3,6
14788.0,7,2,431.07,5,3,3,533,3,11
14789.0,29,1,109.8,4,1,1,411,3,6
14790.0,17,4,554.46,4,4,4,444,3,12
14792.0,64,2,0.0,3,3,1,331,3,7
14793.0,4,2,214.14,5,3,2,532,3,10
14794.0,3,7,960.56,5,5,4,554,3,14
14795.0,166,1,4.25,2,1,1,211,1,4
14796.0,1,24,6407.68,5,5,5,555,0,15
14798.0,53,3,173.74,3,3,2,332,3,8
14799.0,51,1,32.720000000000006,3,1,1,311,3,5
14800.0,48,15,3193.17,3,5,5,355,0,13
14801.0,61,1,180.84,3,1,2,312,3,6
14803.0,162,3,228.45000000000002,2,3,2,232,1,7
14804.0,9,1,126.72,5,1,1,511,3,7
14805.0,15,4,186.5,4,4,2,442,3,10
14806.0,75,1,66.0,2,1,1,211,3,4
14808.0,40,9,1291.6,3,5,5,355,3,13
14810.0,41,11,2035.53,3,5,5,355,0,13
14813.0,370,2,110.93,1,3,1,131,1,5
14815.0,37,2,737.22,3,3,4,334,3,10
14816.0,197,1,11.9,1,1,1,111,1,3
14817.0,200,2,920.48,1,3,4,134,1,8
14818.0,74,3,390.05,2,3,3,233,3,8
14819.0,64,2,176.07,3,3,2,332,3,8
14820.0,21,4,423.79,4,4,3,443,3,11
14821.0,367,1,48.800000000000004,1,1,1,111,1,3
14823.0,180,3,217.18,1,3,2,132,1,6
14824.0,10,4,235.26000000000002,5,4,2,542,3,11
14825.0,4,12,1735.79,5,5,5,555,0,15
14828.0,254,1,10.08,1,1,1,111,1,3
14829.0,29,6,627.93,4,5,4,454,3,13
14830.0,53,1,180.63,3,1,2,312,3,6
14834.0,18,8,1014.75,4,5,4,454,3,13
14836.0,10,3,102.44999999999999,5,3,1,531,3,9
14837.0,90,5,1605.2,2,4,5,245,3,11
14840.0,268,1,62.85,1,1,1,111,1,3
14841.0,53,6,1970.93,3,5,5,355,3,13
14842.0,35,7,2049.7200000000003,3,5,5,355,3,13
14844.0,64,4,1705.99,3,4,5,345,3,12
14847.0,149,1,165.3,2,1,2,212,1,5
14849.0,22,27,5468.38,4,5,5,455,0,14
14850.0,312,1,317.25,1,1,3,113,1,5
14851.0,23,2,416.55,4,3,3,433,3,10
14852.0,58,6,2107.06,3,5,5,355,3,13
14853.0,24,2,88.5,4,3,1,431,3,8
14854.0,78,8,1690.74,2,5,5,255,3,12
14855.0,135,1,91.85,2,1,1,211,3,4
14856.0,36,3,899.09,3,3,4,334,3,10
14857.0,60,3,923.7,3,3,4,334,3,10
14859.0,13,5,805.64,4,4,4,444,3,12
14860.0,9,2,107.17999999999999,5,3,1,531,3,9
14861.0,52,1,43.77,3,1,1,311,3,5
14862.0,26,2,727.62,4,3,4,434,3,11
14863.0,29,1,202.07999999999998,4,1,2,412,3,7
14865.0,7,2,43.08,5,3,1,531,3,9
14866.0,74,2,56.480000000000004,2,3,1,231,3,6
14867.0,186,3,477.22,1,3,3,133,1,7
14868.0,3,9,2292.19,5,5,5,555,0,15
14869.0,4,3,595.27,5,3,4,534,3,12
14870.0,262,1,196.75,1,1,2,112,1,4
14871.0,3,4,501.28000000000003,5,4,3,543,3,12
14873.0,210,1,346.93,1,1,3,113,1,5
14875.0,9,4,605.3,5,4,4,544,3,13
14878.0,13,9,1015.79,4,5,4,454,3,13
14880.0,77,3,525.09,2,3,3,233,3,8
14881.0,20,1,221.2,4,1,2,412,3,7
14882.0,27,2,107.4,4,3,1,431,3,8
14883.0,19,7,682.24,4,5,4,454,3,13
14885.0,132,1,40.8,2,1,1,211,3,4
14886.0,253,1,325.0,1,1,3,113,1,5
14888.0,207,1,328.7,1,1,3,113,1,5
14889.0,336,1,135.9,1,1,2,112,1,4
14890.0,254,1,125.65,1,1,1,111,1,3
14891.0,148,2,468.1,2,3,3,233,1,8
14893.0,10,2,1044.63,5,3,4,534,3,12
14894.0,85,1,351.8,2,1,3,213,3,6
14895.0,8,21,6659.29,5,5,5,555,0,15
14896.0,205,2,418.82,1,3,3,133,1,7
14897.0,8,4,632.08,5,4,4,544,3,13
14898.0,23,7,783.16,4,5,4,454,3,13
14901.0,11,9,927.01,5,5,4,554,3,14
14902.0,21,2,281.11,4,3,2,432,3,9
14903.0,21,8,2320.58,4,5,5,455,3,14
14904.0,2,2,495.92,5,3,3,533,3,11
14905.0,154,3,165.5,2,3,2,232,1,7
14907.0,3,10,2584.26,5,5,5,555,0,15
14908.0,74,1,95.7,2,1,1,211,3,4
14910.0,3,7,350.06,5,5,3,553,3,13
14911.0,1,226,69505.55,5,5,5,555,2,15
14912.0,17,2,278.77,4,3,2,432,3,9
14913.0,36,4,903.32,3,4,4,344,3,11
14915.0,91,2,158.98,2,3,2,232,3,7
14916.0,71,5,1064.37,3,4,4,344,3,11
14918.0,116,2,500.39000000000004,2,3,3,233,3,8
14920.0,213,2,780.25,1,3,4,134,1,8
14921.0,30,2,1205.73,4,3,5,435,3,12
14923.0,51,1,582.8,3,1,4,314,3,8
14924.0,246,1,120.65,1,1,1,111,1,3
14929.0,32,1,172.88,4,1,2,412,3,7
14930.0,109,3,1503.6100000000001,2,3,5,235,3,10
14931.0,5,4,567.6800000000001,5,4,4,544,3,13
14932.0,366,1,140.43,1,1,2,112,1,4
14934.0,73,3,1138.29,2,3,4,234,3,9
14936.0,9,8,4790.1,5,5,5,555,0,15
14937.0,57,3,354.19,3,3,3,333,3,9
14944.0,30,12,2296.58,4,5,5,455,0,14
14946.0,14,1,100.9,4,1,1,411,3,6
14947.0,72,2,225.9,2,3,2,232,3,7
14948.0,23,6,927.11,4,5,4,454,3,13
14950.0,19,1,193.70000000000002,4,1,2,412,3,7
14951.0,79,1,259.52,2,1,2,212,3,5
14952.0,60,9,1276.22,3,5,5,355,3,13
14953.0,25,1,202.59,4,1,2,412,3,7
14954.0,12,1,186.2,5,1,2,512,3,8
14957.0,253,1,58.49,1,1,1,111,1,3
14958.0,147,3,213.88,2,3,2,232,1,7
14959.0,59,5,607.04,3,4,4,344,3,11
14960.0,8,2,120.62,5,3,1,531,3,9
14961.0,11,12,4927.16,5,5,5,555,0,15
14962.0,271,1,14.850000000000001,1,1,1,111,1,3
14963.0,10,5,983.63,5,4,4,544,3,13
14964.0,247,1,81.75,1,1,1,111,1,3
14965.0,96,1,461.64,2,1,3,213,3,6
14966.0,15,1,167.9,4,1,2,412,3,7
14967.0,50,1,30.0,3,1,1,311,3,5
14968.0,30,1,139.09,4,1,2,412,3,7
14970.0,68,1,102.31,3,1,1,311,3,5
14971.0,35,3,808.7,3,3,4,334,3,10
14972.0,128,1,53.47,2,1,1,211,3,4
14973.0,107,3,384.28,2,3,3,233,3,8
14974.0,37,1,79.99000000000001,3,1,1,311,3,5
14975.0,57,1,38.65,3,1,1,311,3,5
14976.0,57,6,575.0600000000001,3,5,4,354,3,12
14978.0,72,5,1079.27,2,4,4,244,3,10
14981.0,246,1,102.12,1,1,1,111,1,3
14984.0,19,2,89.57000000000001,4,3,1,431,3,8
14985.0,198,2,263.34,1,3,2,132,1,6
14988.0,212,1,260.29,1,1,2,112,1,4
14995.0,39,2,203.43,3,3,2,332,3,8
14997.0,46,3,147.92000000000002,3,3,2,332,3,8
14998.0,170,2,341.87,2,3,3,233,1,8
15000.0,48,1,443.42,3,1,3,313,3,7
15002.0,116,4,1308.45,2,4,5,245,3,11
15004.0,147,1,784.0,2,1,4,214,1,7
15005.0,16,35,5502.08,4,5,5,455,0,14
15006.0,51,1,434.98,3,1,3,313,3,7
15007.0,159,1,146.96,2,1,2,212,1,5
15009.0,12,3,1114.28,5,3,4,534,3,12
15010.0,36,1,263.19,3,1,2,312,3,6
15012.0,54,2,343.19,3,3,3,333,3,9
15014.0,43,2,175.17000000000002,3,3,2,332,3,8
15016.0,173,1,100.24000000000001,2,1,1,211,1,4
15017.0,34,1,115.63,3,1,1,311,3,5
15018.0,39,3,275.36,3,3,2,332,3,8
15019.0,267,1,225.85999999999999,1,1,2,112,1,4
15021.0,9,13,1480.03,5,5,5,555,0,15
15022.0,12,3,737.67,5,3,4,534,3,12
15023.0,3,11,4429.34,5,5,5,555,0,15
15024.0,10,8,1296.08,5,5,5,555,3,15
15025.0,33,1,342.06,3,1,3,313,3,7
15026.0,80,3,343.75,2,3,3,233,3,8
15027.0,31,5,455.5,4,4,3,443,3,11
15028.0,8,4,352.94,5,4,3,543,3,12
15030.0,268,1,20.4,1,1,1,111,1,3
15031.0,4,4,468.34000000000003,5,4,3,543,3,12
15032.0,256,2,315.25,1,3,3,133,1,7
15033.0,5,11,2174.48,5,5,5,555,0,15
15034.0,16,11,2729.66,4,5,5,455,0,14
15035.0,90,1,227.29000000000002,2,1,2,212,3,5
15036.0,72,3,341.11,2,3,3,233,3,8
15038.0,43,7,366.14,3,5,3,353,3,11
15039.0,10,47,10649.42,5,5,5,555,0,15
15041.0,170,1,151.48,2,1,2,212,1,5
15042.0,199,1,46.68,1,1,1,111,1,3
15044.0,19,19,4549.1,4,5,5,455,0,14
15045.0,152,1,60.06,2,1,1,211,1,4
15046.0,9,15,1750.18,5,5,5,555,0,15
15047.0,270,1,329.7,1,1,3,113,1,5
15048.0,65,5,277.82,3,4,2,342,3,9
15049.0,274,1,1.7,1,1,1,111,1,3
15050.0,25,3,767.77,4,3,4,434,3,11
15051.0,23,3,1092.53,4,3,4,434,3,11
15052.0,319,1,127.83,1,1,1,111,1,3
15053.0,5,3,519.59,5,3,3,533,3,11
15054.0,12,2,277.95,5,3,2,532,3,10
15057.0,275,2,113.4,1,3,1,131,1,5
15058.0,25,11,1545.89,4,5,5,455,3,14
15059.0,41,11,1045.97,3,5,4,354,3,12
15060.0,8,4,268.75,5,4,2,542,3,11
15061.0,20,20,952.92,4,5,4,454,0,13
15062.0,71,4,834.38,3,4,4,344,3,11
15063.0,213,1,30.599999999999998,1,1,1,111,1,3
15065.0,38,5,2038.66,3,4,5,345,3,12
15066.0,32,2,483.29,4,3,3,433,3,10
15067.0,78,3,1175.2,2,3,5,235,3,10
15068.0,46,2,453.45,3,3,3,333,3,9
15069.0,179,1,825.48,1,1,4,114,1,6
15071.0,94,2,274.22,2,3,2,232,3,7
15073.0,10,4,614.45,5,4,4,544,3,13
15074.0,105,1,735.67,2,1,4,214,3,7
15075.0,78,1,347.62,2,1,3,213,3,6
15076.0,173,1,720.9,2,1,4,214,1,7
15078.0,7,34,6942.34,5,5,5,555,0,15
15079.0,213,4,608.61,1,4,4,144,1,9
15081.0,22,6,371.2,4,5,3,453,3,12
15083.0,257,1,62.699999999999996,1,1,1,111,1,3
15087.0,282,1,220.06,1,1,2,112,1,4
15088.0,21,3,781.97,4,3,4,434,3,11
15089.0,10,6,1867.01,5,4,5,545,3,14
15090.0,308,1,263.12,1,1,2,112,1,4
15091.0,54,2,442.96,3,3,3,333,3,9
15092.0,215,2,279.61,1,3,2,132,1,6
15093.0,18,9,672.7,4,5,4,454,3,13
15095.0,104,5,672.04,2,4,4,244,3,10
15096.0,43,1,160.09,3,1,2,312,3,6
15097.0,4,1,215.08,5,1,2,512,3,8
15099.0,84,1,238.70000000000002,2,1,2,212,3,5
15101.0,9,3,71.95,5,3,1,531,3,9
15103.0,31,2,573.46,4,3,4,434,3,11
15104.0,197,2,571.49,1,3,4,134,1,8
15105.0,18,7,1489.59,4,5,5,455,3,14
15106.0,18,5,1195.85,4,4,5,445,3,13
15107.0,330,4,104.10000000000001,1,4,1,141,1,6
15108.0,142,4,792.0500000000001,2,4,4,244,3,10
15109.0,241,2,318.7,1,3,3,133,1,7
15110.0,24,6,381.6,4,4,3,443,3,11
15111.0,29,3,1220.88,4,3,5,435,3,12
15113.0,10,2,548.07,5,3,4,534,3,12
15114.0,30,10,2559.56,4,5,5,455,0,14
15115.0,18,1,238.81,4,1,2,412,3,7
15116.0,18,4,636.32,4,4,4,444,3,12
15117.0,15,6,1145.08,4,4,4,444,3,12
15119.0,246,1,162.8,1,1,2,112,1,4
15120.0,130,2,189.79999999999998,2,3,2,232,3,7
15121.0,50,2,399.07,3,3,3,333,3,9
15122.0,85,6,1019.63,2,4,4,244,3,10
15123.0,7,2,1563.03,5,3,5,535,3,13
15124.0,23,2,126.5,4,3,1,431,3,8
15125.0,113,10,365.12,2,5,3,253,3,10
15127.0,66,1,260.13,3,1,2,312,3,6
15128.0,60,7,1234.48,3,5,5,355,3,13
15129.0,50,10,1124.57,3,5,4,354,3,12
15130.0,170,1,330.11,2,1,3,213,1,6
15132.0,18,5,791.69,4,4,4,444,3,12
15133.0,128,3,288.26,2,3,3,233,3,8
15134.0,15,8,1065.25,4,5,4,454,3,13
15135.0,233,2,127.15,1,3,1,131,1,5
15136.0,3,5,1185.25,5,4,5,545,3,14
15139.0,240,2,169.84,1,3,2,132,1,6
15140.0,52,8,1213.84,3,5,5,355,3,13
15142.0,46,1,327.02,3,1,3,313,3,7
15143.0,226,1,239.55,1,1,2,112,1,4
15144.0,8,16,2630.76,5,5,5,555,0,15
15145.0,4,4,814.73,5,4,4,544,3,13
15146.0,165,3,1151.02,2,3,4,234,1,9
15147.0,219,2,367.15,1,3,3,133,1,7
15148.0,11,1,301.29,5,1,3,513,3,9
15149.0,134,1,200.55,2,1,2,212,3,5
15150.0,17,10,4592.19,4,5,5,455,0,14
15152.0,10,15,3606.48,5,5,5,555,0,15
15153.0,31,1,251.82,4,1,2,412,3,7
15154.0,74,2,153.28,2,3,2,232,3,7
15156.0,1,3,714.99,5,3,4,534,3,12
15157.0,4,4,1305.91,5,4,5,545,3,14
15158.0,45,1,69.36,3,1,1,311,3,5
15159.0,2,31,8955.31,5,5,5,555,0,15
15160.0,357,1,51.96,1,1,1,111,1,3
15163.0,18,2,209.47,4,3,2,432,3,9
15164.0,69,3,759.08,3,3,4,334,3,10
15165.0,373,1,362.7,1,1,3,113,1,5
15167.0,321,1,134.4,1,1,1,111,1,3
15168.0,26,1,58.86,4,1,1,411,3,6
15172.0,9,5,1385.88,5,4,5,545,3,14
15174.0,323,1,120.63,1,1,1,111,1,3
15175.0,72,1,212.5,2,1,2,212,3,5
15178.0,260,1,40.5,1,1,1,111,1,3
15179.0,18,4,1101.14,4,4,4,444,3,12
15180.0,367,1,87.5,1,1,1,111,1,3
15181.0,175,3,45.39999999999999,2,3,1,231,1,6
15182.0,154,2,605.85,2,3,4,234,1,9
15184.0,29,2,283.45,4,3,2,432,3,9
15185.0,70,1,139.92000000000002,3,1,2,312,3,6
15186.0,14,2,349.85,4,3,3,433,3,10
15187.0,2,9,969.1999999999999,5,5,4,554,3,14
15189.0,4,38,1269.53,5,5,5,555,0,15
15192.0,120,3,539.4,2,3,4,234,3,9
15193.0,61,1,195.35,3,1,2,312,3,6
15194.0,3,22,3884.01,5,5,5,555,0,15
15197.0,9,4,408.34,5,4,3,543,3,12
15198.0,92,2,193.64,2,3,2,232,3,7
15199.0,236,2,81.75,1,3,1,131,1,5
15201.0,79,10,999.11,2,5,4,254,3,11
15203.0,26,6,1757.4,4,4,5,445,3,13
15204.0,357,1,51.3,1,1,1,111,1,3
15205.0,85,3,420.84,2,3,3,233,3,8
15206.0,146,2,53.10000000000001,2,3,1,231,1,6
15208.0,1,6,440.07,5,4,3,543,3,12
15210.0,225,1,211.2,1,1,2,112,1,4
15211.0,60,2,670.9100000000001,3,3,4,334,3,10
15212.0,239,2,59.099999999999994,1,3,1,131,1,5
15213.0,319,3,325.05,1,3,3,133,1,7
15214.0,2,8,1497.14,5,5,5,555,3,15
15215.0,45,4,481.09000000000003,3,4,3,343,3,10
15216.0,88,1,33.0,2,1,1,211,3,4
15218.0,11,9,1445.1000000000001,5,5,5,555,3,15
15219.0,176,1,31.6,2,1,1,211,1,4
15220.0,52,7,1495.41,3,5,5,355,3,13
15221.0,370,1,-5.9,1,1,1,111,1,3
15223.0,226,3,186.60000000000002,1,3,2,132,1,6
15224.0,358,3,148.88,1,3,2,132,1,6
15225.0,234,1,344.70000000000005,1,1,3,113,1,5
15226.0,311,1,128.91,1,1,1,111,1,3
15227.0,37,5,851.22,3,4,4,344,3,11
15228.0,66,5,1963.84,3,4,5,345,3,12
15230.0,241,1,310.8,1,1,3,113,1,5
15232.0,113,2,358.06,2,3,3,233,3,8
15234.0,277,1,187.88,1,1,2,112,1,4
15235.0,218,12,2015.51,1,5,5,155,1,11
15236.0,299,1,231.05,1,1,2,112,1,4
15237.0,2,4,1252.38,5,4,5,545,3,14
15238.0,29,5,648.38,4,4,4,444,3,12
15239.0,10,3,733.42,5,3,4,534,3,12
15240.0,45,7,1094.7,3,5,4,354,3,12
15241.0,67,8,1297.09,3,5,5,355,3,13
15243.0,74,1,316.68,2,1,3,213,3,6
15244.0,65,2,494.37,3,3,3,333,3,9
15245.0,134,3,1261.26,2,3,5,235,3,10
15246.0,238,2,458.1,1,3,3,133,1,7
15247.0,122,1,45.199999999999996,2,1,1,211,3,4
15249.0,32,15,5644.16,4,5,5,455,0,14
15251.0,81,2,-35.99,2,3,1,231,3,6
15252.0,36,2,740.78,3,3,4,334,3,10
15253.0,16,6,844.39,4,4,4,444,3,12
15254.0,127,1,253.32,2,1,2,212,3,5
15255.0,67,1,639.95,3,1,4,314,3,8
15256.0,149,1,98.45,2,1,1,211,1,4
15257.0,283,1,40.2,1,1,1,111,1,3
15258.0,169,2,386.76,2,3,3,233,1,8
15260.0,100,6,1307.0800000000002,2,4,5,245,3,11
15261.0,135,1,254.82,2,1,2,212,3,5
15262.0,324,1,161.95000000000002,1,1,2,112,1,4
15263.0,107,1,139.51,2,1,2,212,3,5
15264.0,64,1,393.74,3,1,3,313,3,7
15265.0,151,2,995.4,2,3,4,234,1,9
15266.0,338,1,47.7,1,1,1,111,1,3
15270.0,108,6,423.01000000000005,2,4,3,243,3,9
15271.0,7,15,2100.09,5,5,5,555,0,15
15272.0,57,2,502.26,3,3,3,333,3,9
15274.0,4,2,681.77,5,3,4,534,3,12
15275.0,31,2,467.34000000000003,4,3,3,433,3,10
15276.0,66,1,95.38,3,1,1,311,3,5
15277.0,47,1,117.78,3,1,1,311,3,5
15279.0,355,2,227.35,1,3,2,132,1,6
15280.0,172,1,87.62,2,1,1,211,1,4
15281.0,59,12,1823.3300000000002,3,5,5,355,0,13
15287.0,22,3,251.84,4,3,2,432,3,9
15288.0,43,5,680.17,3,4,4,344,3,11
15289.0,29,4,684.78,4,4,4,444,3,12
15290.0,5,21,2202.07,5,5,5,555,0,15
15291.0,26,13,938.66,4,5,4,454,3,13
15292.0,201,1,111.69,1,1,1,111,1,3
15296.0,44,10,2759.57,3,5,5,355,0,13
15297.0,10,4,618.04,5,4,4,544,3,13
15298.0,2,11,2598.82,5,5,5,555,0,15
15299.0,240,1,-6.01,1,1,1,111,1,3
15300.0,64,1,454.44,3,1,3,313,3,7
15301.0,51,13,2982.75,3,5,5,355,0,13
15303.0,290,1,444.42,1,1,3,113,1,5
15304.0,61,6,188.90000000000003,3,4,2,342,3,9
15306.0,64,3,854.02,3,3,4,334,3,10
15307.0,96,1,119.20000000000002,2,1,1,211,3,4
15308.0,271,2,210.05,1,3,2,132,1,6
15311.0,1,112,10502.4,5,5,5,555,2,15
15312.0,75,5,752.5,2,4,4,244,3,10
15314.0,199,1,314.05,1,1,3,113,1,5
15315.0,64,2,475.21999999999997,3,3,3,333,3,9
15318.0,4,1,237.5,5,1,2,512,3,8
15319.0,284,1,145.0,1,1,2,112,1,4
15320.0,44,1,189.03,3,1,2,312,3,6
15321.0,49,4,1557.3600000000001,3,4,5,345,3,12
15322.0,64,2,506.79,3,3,3,333,3,9
15325.0,104,1,161.74,2,1,2,212,3,5
15326.0,334,1,311.71,1,1,3,113,1,5
15327.0,53,1,125.1,3,1,1,311,3,5
15329.0,35,5,799.5,3,4,4,344,3,11
15330.0,32,1,29.759999999999998,4,1,1,411,3,6
15332.0,370,3,233.1,1,3,2,132,1,6
15333.0,208,1,184.9,1,1,2,112,1,4
15334.0,157,3,340.87,2,3,3,233,1,8
15335.0,54,1,161.72,3,1,2,312,3,6
15339.0,66,3,524.96,3,3,3,333,3,9
15342.0,116,2,376.81,2,3,3,233,3,8
15343.0,87,1,153.7,2,1,2,212,3,5
15344.0,32,3,176.13,4,3,2,432,3,9
15345.0,35,2,224.49,3,3,2,332,3,8
15346.0,333,1,252.42000000000002,1,1,2,112,1,4
15347.0,366,1,81.60000000000001,1,1,1,111,1,3
15348.0,72,1,158.04,2,1,2,212,3,5
15349.0,158,2,357.46,2,3,3,233,1,8
15350.0,373,1,115.65,1,1,1,111,1,3
15351.0,12,10,1471.58,5,5,5,555,3,15
15353.0,255,2,497.87,1,3,3,133,1,7
15355.0,29,2,189.3,4,3,2,432,3,9
15356.0,31,10,2680.48,4,5,5,455,0,14
15358.0,5,28,7112.11,5,5,5,555,0,15
15360.0,40,1,192.58,3,1,2,312,3,6
15361.0,362,1,100.2,1,1,1,111,1,3
15363.0,373,1,270.5,1,1,2,112,1,4
15364.0,96,2,412.07,2,3,3,233,3,8
15365.0,26,8,1425.24,4,5,5,455,3,14
15366.0,75,2,529.94,2,3,3,233,3,8
15367.0,57,5,1417.1,3,4,5,345,3,12
15370.0,71,5,1302.3,3,4,5,345,3,12
15373.0,8,10,1089.51,5,5,4,554,3,14
15374.0,129,1,25.200000000000003,2,1,1,211,3,4
15376.0,40,3,1081.01,3,3,4,334,3,10
15379.0,169,7,2843.79,2,5,5,255,1,12
15380.0,9,5,200.64,5,4,2,542,3,11
15381.0,268,1,103.5,1,1,1,111,1,3
15382.0,15,7,4338.92,4,5,5,455,0,14
15384.0,170,3,506.65999999999997,2,3,3,233,1,8
15385.0,40,1,142.46,3,1,2,312,3,6
15386.0,186,1,370.74,1,1,3,113,1,5
15388.0,270,1,140.54,1,1,2,112,1,4
